channel	date	broadcast_start	broadcast_end	duration_min	pgm_title	brand	item_name	type	item_start	item_end	item_duration_min	sales_amt	category	lavangba_category	price	link	product_link
CJ온스타일	20260629	01:30	02:00	30	[최초가69,900원] 프렌치 린넨 펄니트 3종	셀렙샵에디션	[최초가69,900원] 프렌치 린넨 펄니트 3종	단순	01:30	02:00	30	14510700	의류	패션의류	29900	https://live.ecomm-data.com/report/hsshow/6a77e82f966a610a70f8e4504fb38dc4	https://display.cjonstyle.com/p/item/2052022735?channelCode=30002002
쇼핑엔티	20260629	01:32	02:31	59	홈베리 아이스 쿨링팬 100단 손풍기 1+1	홈베리	홈베리 아이스 쿨링팬 100단 손풍기 1+1	단순	01:32	02:31	59	9083400	가전	디지털/가전	69800	https://live.ecomm-data.com/report/hsshow/f42b1d3c5923ab26a7c19bdcc49cac42	https://www.shoppingntmall.com/display/goods/28051868
신세계쇼핑	20260629	01:38	02:38	60	★신세계단독★[런칭가99,000원]26SS 시슬리 트윙클 티셔츠 1종	시슬리	★신세계단독★[런칭가99,000원]26SS 시슬리 트윙클 티셔츠 1종	단순	01:38	02:38	60	18619000	의류	패션의류	79000	https://live.ecomm-data.com/report/hsshow/74e694ccd413a7f8c36c47272415ec13	https://www.shinsegaetvshopping.com/display/detail/20072690
GS홈쇼핑 마이샵	20260629	01:39	01:50	11	험머 26SS 남성 아노락 셋업 3종	험머	험머 26SS 남성 아노락 셋업 3종	단순	01:39	01:50	11	295000		스포츠/레저	59000	https://live.ecomm-data.com/report/hsshow/61737669a3cfeb5fe2a355d8f6984ef2	https://www.gsshop.com/prd/prd.gs?prdid=1114376978&brddate=20260705055500&pgmID=12502&ordChannel=WE&tveshop=Y
KT알파쇼핑	20260629	01:40	02:43	63	신세계푸드_삼계탕	신세계푸드	신세계푸드_삼계탕	단순	01:40	02:43	63	7908000	일반식품	식품	34900	https://live.ecomm-data.com/report/hsshow/5fb67afba3652b4dadf130ebf6a3079f	https://m.kshop.co.kr/display/product/7916799
현대홈쇼핑 플러스샵	20260629	01:40	02:20	40	[닥터린] 콘드로이친 1200 콘레이티+MBP+K2 12개월분	콘드로이친	[닥터린] 콘드로이친 1200 콘레이티+MBP+K2 12개월분	단순	01:40	02:20	40	2043000		식품	329000	https://live.ecomm-data.com/report/hsshow/bdf1383078a3e214bb3b0997df580db5	https://www.hmall.com/md/pda/itemPtc?slitmCd=2225446803
현대홈쇼핑	20260629	01:40	02:20	40	[18주 관리 프로그램] 뉴트리코어 하이퍼셀 NMN 잔주름케어 앰플 노화 디펜스 패키지(3박스)	뉴트리코어	[18주 관리 프로그램] 뉴트리코어 하이퍼셀 NMN 잔주름케어 앰플 노화 디펜스 패키지(3박스)	단순	01:40	02:20	40	15345000	미용	화장품/미용	199000	https://live.ecomm-data.com/report/hsshow/d472404d9a50825267dc798b7a345afc	https://www.hmall.com/md/pda/itemPtc?slitmCd=2249983893&preview=true
NS홈쇼핑 샵플러스	20260629	01:42	02:01	19	흑미1	국내산	흑미1	단순	01:42	02:01	19	1781300		식품	37900	https://live.ecomm-data.com/report/hsshow/960760abe88efbb41eadf218b334b68e	https://m.nsmall.com/goods/35854565
CJ온스타일 플러스	20260629	01:45	02:15	30	최고장인 나이프 풀세트	최고장인	최고장인 나이프 풀세트	단순	01:45	02:15	30	7973000		생활/건강	119000	https://live.ecomm-data.com/report/hsshow/3315fe81e733c981410e3b6eef695735	https://display.cjonstyle.com/p/item/2023961273
GS홈쇼핑 마이샵	20260629	01:50	02:10	20	발로쓱 실내화 2족+청소포 200장(100켤레)	발로쓱	발로쓱 실내화 2족+청소포 200장(100켤레)	단순	01:50	02:10	20	1563000		생활/건강	31500	https://live.ecomm-data.com/report/hsshow/3c8785839a58c3c3cd51dee473ffad0b	https://www.gsshop.com/prd/prd.gs?prdid=1061094530&brddate=20260710015000&pgmID=6742&ordChannel=WE&tveshop=Y
NS홈쇼핑	20260629	02:00	02:41	41	히트상품 앵콜방송 2부	히트상품	히트상품 앵콜방송 2부	단순	02:00	02:41	41	15648000	일반식품	식품	29900	https://live.ecomm-data.com/report/hsshow/0fa15921177c86ebcdd850150b6fd654	https://m.nsmall.com/goods/35873056
롯데원티비	20260629	02:00	02:39	39	[에스까다] ○ [상시가 199,000원] ESCADA 26SS 여성 크로쉐 풀오버 + 나시 니트 2종	에스까다	[에스까다] ○ [상시가 199,000원] ESCADA 26SS 여성 크로쉐 풀오버 + 나시 니트 2종	단순	02:00	02:39	39	3036000		패션의류	69000	https://live.ecomm-data.com/report/hsshow/1d0223a1bbab633c10602b6116128f30	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12903091
공영쇼핑	20260629	02:00	03:00	60	김정배명인 멍게젓갈 100g×8통	김정배명인	김정배명인 멍게젓갈 100g×8통	단순	02:00	03:00	60	15273700	일반식품	식품	37900	https://live.ecomm-data.com/report/hsshow/3c08ec99c4a11fc974bd03accb330957	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11937356
홈앤쇼핑	20260629	02:00	02:50	50	[홍도식품] 두번구운 신안갯벌 곱창김  200매 (10매X20봉)	두번구운	[홍도식품] 두번구운 신안갯벌 곱창김  200매 (10매X20봉)	단순	02:00	02:50	50	10285600	일반식품	식품	55900	https://live.ecomm-data.com/report/hsshow/53c1deb70b1e24652c147b8ee907d109	http://www.hnsmall.com/display/goods.do?goods_code=70211480
롯데홈쇼핑	20260629	02:00	02:30	30	[전설의 패키지] 전설의 패치 프리미엄 BEST 패키지 570매 (준대형 240매+그립형 90매+소형 180매+대형 60매)	라오메뜨	[전설의 패키지] 전설의 패치 프리미엄 BEST 패키지 570매 (준대형 240매+그립형 90매+소형 180매+대형 60매)	단순	02:00	02:30	30	4995000	리빙/주방	생활/건강	99900	https://live.ecomm-data.com/report/hsshow/7883fa9ea822bb7789aee7ddf15a6e59	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12891949
GS홈쇼핑	20260629	02:00	02:31	31	[엔유씨] 최신상 스마트 요거트 메이커 NYM-8400K,8500K 요거트스타터30포	엔유씨	[엔유씨] 최신상 스마트 요거트 메이커 NYM-8400K,8500K 요거트스타터30포	단순	02:00	02:31	31	3762000	가전	디지털/가전	99000	https://live.ecomm-data.com/report/hsshow/9110beb719bcbc2feffccba497dd5844	https://www.gsshop.com/prd/prd.gs?prdid=1107329391&brddate=20260703133000&pgmID=872&ordChannel=WE&tveshop=Y
CJ온스타일	20260629	02:00	02:30	30	토탈모션 무스탕 100% 천연양모 부츠	락포트	토탈모션 무스탕 100% 천연양모 부츠	단순	02:00	02:30	30	5497000	잡화/주얼리	패션잡화	239000	https://live.ecomm-data.com/report/hsshow/c09c8f5ce9b4760659cac9256a2d0648	https://display.cjonstyle.com/p/item/2042222082?channelCode=30002002
NS홈쇼핑 샵플러스	20260629	02:00	02:41	41	흑미2	국내산	흑미2	단순	02:00	02:41	41	5533400		식품	37900	https://live.ecomm-data.com/report/hsshow/c0ab836c5ac2971fddb5c5114b630153	https://m.nsmall.com/goods/35854565
SK스토아	20260629	02:01	02:41	40	(방송에서만)NEW 마이어 무선 텀블렌더(스텐텀블러+보관가방)	마이어	(방송에서만)NEW 마이어 무선 텀블렌더(스텐텀블러+보관가방)	단순	02:01	02:41	40	12442200	가전	디지털/가전	69900	https://live.ecomm-data.com/report/hsshow/074eca332e4459020da1993b63cbc862	https://www.skstoa.com/display/goods/62288431
GS홈쇼핑 마이샵	20260629	02:10	02:31	21	26년 최신상 케이실크 정품 풍기인견 냉감 브라티셔츠 3종	26년	26년 최신상 케이실크 정품 풍기인견 냉감 브라티셔츠 3종	단순	02:10	02:31	21	1677600		패션의류	69900	https://live.ecomm-data.com/report/hsshow/476b5bfddec2d5e9440117395196ac76	https://www.gsshop.com/prd/prd.gs?prdid=1109762740&brddate=20260715133700&pgmID=6753&ordChannel=WE&tveshop=Y
CJ온스타일 플러스	20260629	02:15	03:15	60	[최초가 99,000원] 26SS 워셔블 수피마 코튼 100% 카라 니트 3종	26SS	[최초가 99,000원] 26SS 워셔블 수피마 코튼 100% 카라 니트 3종	단순	02:15	03:15	60	9334000		패션의류	79000	https://live.ecomm-data.com/report/hsshow/aa78e96dd5c971b8d8fd1499f0331282	https://display.cjonstyle.com/p/item/2081130196
현대홈쇼핑 플러스샵	20260629	02:20	03:00	40	[방송에서만]보스티나 더플러스 염색제 10개 + 드라이기	보스티나	[방송에서만]보스티나 더플러스 염색제 10개 + 드라이기	단순	02:20	03:00	40	2476900		화장품/미용	71910	https://live.ecomm-data.com/report/hsshow/01569ed9d753f7c7ac39e1e7275181e8	https://www.hmall.com/md/pda/itemPtc?slitmCd=2247720733
현대홈쇼핑	20260629	02:20	03:00	40	[오토다이렉트카] 장기렌터카 비교 견적 서비스	오토다이렉트카	[오토다이렉트카] 장기렌터카 비교 견적 서비스	단순	02:20	03:00	40	806020000	일반렌탈	여가/생활편의	50376250	https://live.ecomm-data.com/report/hsshow/3e48565f35059894a80318d97436b48c	https://www.hmall.com/md/pda/itemPtc?slitmCd=2145065803&preview=true
롯데홈쇼핑	20260629	02:30	02:50	20	[닥터린] □[12개월] 닥터린 콘드로이친 1200 콘레이티+MBP 12박스 (1박스:1,200mgX30정)	닥터린	[닥터린] □[12개월] 닥터린 콘드로이친 1200 콘레이티+MBP 12박스 (1박스:1,200mgX30정)	단순	02:30	02:50	20	658000	건강식품	식품	329000	https://live.ecomm-data.com/report/hsshow/6c52ebb8b024712dcc0854934c641714	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12885197
CJ온스타일	20260629	02:30	02:45	15	[최초가 149,000원] [그레이, 브라운] 25FW 크림프울100 핸드메이드 베스트	지스튜디오	[최초가 149,000원] [그레이, 브라운] 25FW 크림프울100 핸드메이드 베스트	단순	02:30	02:45	15	665000	의류	패션의류	149000	https://live.ecomm-data.com/report/hsshow/d9ee2d8a123a335b96b206025eb750e1	https://display.cjonstyle.com/p/item/2061250134?channelCode=30002002
쇼핑엔티	20260629	02:31	03:31	60	[50％세일] 벨기에 유산균+다이어트 트리플러스 12박스 (6개월분)	벨기에	[50％세일] 벨기에 유산균+다이어트 트리플러스 12박스 (6개월분)	단순	02:31	03:31	60	9167000	건강식품	패션의류	89000	https://live.ecomm-data.com/report/hsshow/095bf8feb47f4054e4dcd8db99fda787	https://www.shoppingntmall.com/display/goods/11732261
GS홈쇼핑 마이샵	20260629	02:31	02:51	20	푸마 윈디패널 드라이셀 드로즈 패키지 10종	푸마	푸마 윈디패널 드라이셀 드로즈 패키지 10종	단순	02:31	02:51	20	1617300		패션의류	59900	https://live.ecomm-data.com/report/hsshow/653aa0a2954a8f2c55d1ee167f91a88b	https://www.gsshop.com/prd/prd.gs?prdid=1082185744&brddate=20260711025100&pgmID=6753&ordChannel=WE&tveshop=Y
신세계쇼핑	20260629	02:38	03:39	61	[세르본] 한예슬 패키지 (에센스 50ml x 2 + 크림 30ml x 2 + 크림 세트 7ml x 4) + 상품평 오일 클렌저	세르본	[세르본] 한예슬 패키지 (에센스 50ml x 2 + 크림 30ml x 2 + 크림 세트 7ml x 4) + 상품평 오일 클렌저	단순	02:38	03:39	61	12349000	미용	화장품/미용	249000	https://live.ecomm-data.com/report/hsshow/312b7552345e2d837bbac724be42ff6e	https://www.shinsegaetvshopping.com/display/detail/1000066539
롯데원티비	20260629	02:39	03:20	41	[5박스] 김소형원방 온감환 다이어트 (5g*28포*5박스)	김소형원방	[5박스] 김소형원방 온감환 다이어트 (5g*28포*5박스)	단순	02:39	03:20	41	198000		식품	198000	https://live.ecomm-data.com/report/hsshow/bdb323c70f3ec73037885f33faa0116b	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12899913
GS홈쇼핑	20260629	02:40	03:10	30	스튜디오디페 26SS 시어 썸머 재킷	스튜디오디페	스튜디오디페 26SS 시어 썸머 재킷	단순	02:40	03:10	30	7339500	의류	패션의류	69900	https://live.ecomm-data.com/report/hsshow/bb5783d19040960ed86ef11258e4c0e8	https://www.gsshop.com/prd/prd.gs?prdid=1104648912&brddate=20260629024000&pgmID=9613&ordChannel=WE&tveshop=Y
KT알파쇼핑	20260629	02:41	03:43	62	티니올_팩트	티니올	티니올_팩트	단순	02:41	03:43	62	14024400	미용	화장품/미용	89900	https://live.ecomm-data.com/report/hsshow/f963c546e3f483174fd8990dabdf039f	https://m.kshop.co.kr/display/product/8738836
CJ온스타일	20260629	02:45	03:00	15	25FW 톨레뇨 하모니 풀오버 + 숄 2종	지스튜디오	25FW 톨레뇨 하모니 풀오버 + 숄 2종	단순	02:45	03:00	15	2193000	의류	패션의류	129000	https://live.ecomm-data.com/report/hsshow/bc9359d31a1d536356a68b52a1d4cd01	https://display.cjonstyle.com/p/item/2060609455?channelCode=30002002
홈앤쇼핑	20260629	02:50	03:20	30	[KAMUT]골드카무트 효소 11박스	카무트	[KAMUT]골드카무트 효소 11박스	단순	02:50	03:20	30	726000	건강식품	식품	363000	https://live.ecomm-data.com/report/hsshow/72bb594fa5e7cc23d8b16b6efd528350	http://www.hnsmall.com/display/goods.do?goods_code=63192404
GS홈쇼핑 마이샵	20260629	02:51	03:12	21	밀레골프 에어쿨 기능성 반팔 티셔츠 5종 남성용	밀레골프	밀레골프 에어쿨 기능성 반팔 티셔츠 5종 남성용	단순	02:51	03:12	21	2208000		스포츠/레저	62100	https://live.ecomm-data.com/report/hsshow/e9a40570a47294e6837851e5b5367d6b	https://www.gsshop.com/prd/prd.gs?prdid=1119036268&brddate=20260629025100&pgmID=12502&ordChannel=WE&tveshop=Y
NS홈쇼핑 샵플러스	20260629	03:00	03:21	21	코지마1	코지마	코지마1	단순	03:00	03:21	21	0		생활/건강	2980000	https://live.ecomm-data.com/report/hsshow/118cabb1878bafa30877645ed1d46ac7	https://m.nsmall.com/goods/35372743
CJ온스타일	20260629	03:00	03:15	15	26SS 크래프트 아티장 니트 베스트	드베로타	26SS 크래프트 아티장 니트 베스트	단순	03:00	03:15	15	5579100	의류	패션의류	139000	https://live.ecomm-data.com/report/hsshow/6fadf83b951a37bead37d9aedf9a7336	https://display.cjonstyle.com/p/item/2076501558?channelCode=30002002
현대홈쇼핑 플러스샵	20260629	03:00	03:40	40	[방송에서만]뉴트리케이 두뇌엔포커스 PS 80(8+4박스. 총 12박스)	뉴트리케이	[방송에서만]뉴트리케이 두뇌엔포커스 PS 80(8+4박스. 총 12박스)	단순	03:00	03:40	40	2847000		식품	199000	https://live.ecomm-data.com/report/hsshow/6ffedcf01347dea120338453873d73f2	https://www.hmall.com/md/pda/itemPtc?slitmCd=2243656464
현대홈쇼핑	20260629	03:00	03:50	50	[안유성명장] 가매 일품 깐새우장 세트 (750gx5통 총100마리)	안유성명장	[안유성명장] 가매 일품 깐새우장 세트 (750gx5통 총100마리)	단순	03:00	03:50	50	12099800	일반식품	식품	59900	https://live.ecomm-data.com/report/hsshow/84fd3bfedbf99bd2ca42d05b15afae99	https://www.hmall.com/md/pda/itemPtc?slitmCd=2239817699&preview=true
공영쇼핑	20260629	03:00	03:51	51	[양평서울해장국큰아들집] 양평서울 한우해장국 700g*8팩	양평서울	[양평서울해장국큰아들집] 양평서울 한우해장국 700g*8팩	단순	03:00	03:51	51	12807900	일반식품	식품	39900	https://live.ecomm-data.com/report/hsshow/e8952085d097a27f3701b2241786e252	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11925287
GS홈쇼핑	20260629	03:10	03:30	20	스테파넬 26SS 에어리 나일론 하프셔츠2종+이너탑1종	스테파넬	스테파넬 26SS 에어리 나일론 하프셔츠2종+이너탑1종	단순	03:10	03:30	20	5463700	의류	패션의류	79900	https://live.ecomm-data.com/report/hsshow/92630037f153c2c9f077e25065c09ba6	https://www.gsshop.com/prd/prd.gs?prdid=1104437304&brddate=20260629031000&pgmID=9613&ordChannel=WE&tveshop=Y
GS홈쇼핑 마이샵	20260629	03:12	03:32	20	베네통 26SS 소프트 골지 퓨징 브라탑 3종세트	베네통	베네통 26SS 소프트 골지 퓨징 브라탑 3종세트	단순	03:12	03:32	20	1557400		패션의류	53910	https://live.ecomm-data.com/report/hsshow/64814815826b78bec7196dd231222138	https://www.gsshop.com/prd/prd.gs?prdid=1104564633&brddate=20260709015000&pgmID=6753&ordChannel=WE&tveshop=Y
CJ온스타일 플러스	20260629	03:15	04:15	60	[최신상/2만원인하][U.S POLO ASSN.] 26SS 라이크라® 반팔 카라티 3종 남성	26SS	[최신상/2만원인하][U.S POLO ASSN.] 26SS 라이크라® 반팔 카라티 3종 남성	단순	03:15	04:15	60	8129400		패션의류	89000	https://live.ecomm-data.com/report/hsshow/9057d4be48294f44c5f0808fd66fec90	https://display.cjonstyle.com/p/item/2079047994
CJ온스타일	20260629	03:15	03:45	30	26SS 램스킨 클라우드 썸머 슬라이드	지스튜디오	26SS 램스킨 클라우드 썸머 슬라이드	단순	03:15	03:45	30	1666000	잡화/주얼리	패션잡화	238000	https://live.ecomm-data.com/report/hsshow/b7b9e671b50564901151fe09d9d6794d	https://display.cjonstyle.com/p/item/2082918566?channelCode=30002002
NS홈쇼핑	20260629	03:20	04:01	41	히트상품 앵콜방송3부	히트상품	히트상품 앵콜방송3부	단순	03:20	04:01	41	4255600	일반식품	식품	238000	https://live.ecomm-data.com/report/hsshow/260f6786f3e56b86179404a6395eeb04	https://m.nsmall.com/goods/36016545
롯데원티비	20260629	03:20	04:02	42	[순수식품] ☆오가닉 퓨어 블루베리즙 5박스(20g*14포*5박스)	☆오가닉	[순수식품] ☆오가닉 퓨어 블루베리즙 5박스(20g*14포*5박스)	단순	03:20	04:02	42	0		식품	139800	https://live.ecomm-data.com/report/hsshow/4ae67bc72755fd29d7cea22b191787a4	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12901273
홈앤쇼핑	20260629	03:20	04:10	50	디마떼오 피자 4종/20팩(감자베이컨,디아볼라,고르곤졸라,바질콤비네이션)	디마떼오	디마떼오 피자 4종/20팩(감자베이컨,디아볼라,고르곤졸라,바질콤비네이션)	단순	03:20	04:10	50	14433300	일반식품	식품	60900	https://live.ecomm-data.com/report/hsshow/94d1835a49f4d488d14e839d8d7f8501	http://www.hnsmall.com/display/goods.do?goods_code=72014008
NS홈쇼핑 샵플러스	20260629	03:20	03:41	21	코지마2	코지마	코지마2	단순	03:20	03:41	21	1188000		생활/건강	198000	https://live.ecomm-data.com/report/hsshow/976fdeadb3da8dced3a0b311f91c5108	https://m.nsmall.com/goods/35785267
롯데홈쇼핑	20260629	03:20	03:50	30	[더블세트] 공간두배 이불압축파우치 슈퍼킹 4개 + 방송에서만 킹 2개	프랑떼	[더블세트] 공간두배 이불압축파우치 슈퍼킹 4개 + 방송에서만 킹 2개	단순	03:20	03:50	30	954000	리빙/주방	생활/건강	159000	https://live.ecomm-data.com/report/hsshow/d04c779eb27d8758710488a2eba82ff2	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12903895
